,Fecha,Medio,Título,Resumen,Alcance
476,2025-06-01,Pasantes DF CDMX (Sitio),Consejos locales y distritales totalmente instalados: INE,El Instituto Nacional Electoral (INE) informó que al corte de las 9:20 horas de este domingo primero de junio los 32 consejos locales y los 300 consejos distritales ya fueron instalados en su totalidad.,9030
477,2025-06-01,Canal 4 N+Foro TV,La UAM logró obtener crías clonadas de borrego mediante la técnica de clonación somática.,"La Universidad Autónoma Metropolitana (UAM) ha logrado un hito en la clonación animal al obtener crías clonadas de borrego mediante la técnica de clonación somática. 
 
 Este avance se suma a la lista de países que han logrado la clonación de animales, destacando la importancia de este evento en América Latina, donde solo unos pocos países han realizado clonaciones. 
 
 La clonación se diferencia de la fecundación in vitro, previamente investigada por la UAM desde 2011. 
 
 Los investigadores utilizaron la genética de un borrego macho de la Universidad de Chapingo para obtener la primera cría clonada viable, la cual se encuentra en perfecto estado de salud. 
 
 Actualmente, los investigadores trabajan en la clonación de caballos y toros, con el objetivo de rescatar especies de interés en México. 
 
 Boris Ramos, estudiante de doctorado en la UAM Xochimilco, destaca el potencial de la nanotecnología y la micromanipulación de gametos en la investigación.",432000
478,2025-06-01,Noticias GGL DGO (sitio),INE confirma instalación total de consejos electorales en jornada judicial,"En el arranque de una jornada electoral histórica para el Poder Judicial, el Instituto Nacional Electoral (INE) informó que, a las 9:20 horas de este domingo, quedaron instalados en su totalidad los 32 consejos locales y los 300 consejos distritales que operan a lo largo del país.",102000
479,2025-06-01,El Heraldo de México (sitio),Consejos locales y distritales totalmente instalados: INE,El Instituto Nacional Electoral (INE) informó que al corte de las 9:20 horas de este domingo primero de junio los 32 consejos locales y los 300 consejos distritales ya fueron instalados en su totalidad.,1674420
480,2025-06-01,Semanario Zeta Baja California (sitio),"Andrés Manuel López Obrador reaparece, tras 8 meses, para votar en la elección judicial","Andrés Manuel López Obrador reapareció, el 1 de junio de 2025, tras ocho meses sin ser visto en público, para votar, apoyándose en un acordeón, en la elección del Poder Judicial, en una casilla especial, ubicada en el Parque Central de Palenque, en Chiapas.",569300
481,2025-06-01,Periodismo y Ambiente CDMX (sitio),Especialista de la UAM advierte sobre toxicidad de cigarrillos electrónicos,"Aunque los vapeadores han sido promocionados como una alternativa para dejar el consumo de cigarrillos tradicionales, su uso es perjudicial para el corazón y los pulmones, afirmó el doctor Federico Rivas Vilchis, investigador del Departamento de Ciencias de la Salud de la Unidad Iztapalapa de la Universidad Autónoma Metropolitana (UAM).",17500
482,2025-06-01,La Rancherita del Aire COAH (Sitio),¿Dónde votar este 1 de junio? Así puedes ubicar tu casilla,"Este domingo 1 de junio se vivirá un momento inédito en la historia democrática de México: por primera vez, la ciudadanía podrá elegir directamente a ministros, magistrados y jueces del Poder Judicial. Pero antes de participar en este ejercicio trascendental, hay un paso que no puedes omitir: ubicar tu casilla de votación en esta liga https://ubicatucasilla.ine.mx/.",133000
483,2025-06-01,Reforma.com (sitio),Participación en elección judicial: el mayor reto,"Con menos casillas de las habituales, poco conocimiento de los candidatos y un proceso electoral inédito, la principal preocupación para la jornada de hoy es la baja participación que podría registrarse, coincidieron especialistas.
 Y los ciudadanos que lleguen a las urnas se espera que lo hagan con acordeones o anotaciones para elegir entre, en promedio, a los 270 aspirantes que aparecerán en las nueve boletas que recibirán.",8200000
484,2025-06-01,La Verdad del Sureste TAB (sitio),"¡A las urnas!, ¡A las urnas!: A elegir al Poder Judicial",Nacional,7090
485,2025-06-01,Mural JAL (sitio),Participación en elección judicial: el mayor reto,"Con menos casillas de las habituales, poco conocimiento de los candidatos y un proceso electoral inédito, la principal preocupación para la jornada de hoy es la baja participación que podría registrarse, coincidieron especialistas.",1300000
486,2025-06-01,El Norte NL (sitio),Participación en elección judicial: el mayor reto,"Con menos casillas de las habituales, poco conocimiento de los candidatos y un proceso electoral inédito, la principal preocupación para la jornada de hoy es la baja participación que podría registrarse, coincidieron especialistas.",7600000
487,2025-06-01,Reforma.com (sitio),Participación en elección judicial: el mayor reto,"Con menos casillas de las habituales, poco conocimiento de los candidatos y un proceso electoral inédito, la principal preocupación para la jornada de hoy es la baja participación que podría registrarse, coincidieron especialistas.",8200000
489,2025-06-01,Alternativa Sinaloa SIN (sitio),INE estima hasta 10 días para los resultados de elecciones judiciales,2025-05-31 00:00:00,7900
490,2025-06-01,NVI Noticias OAX (Sitio),INE garantiza conteo íntegro tras jornada electoral del PJF,"Una vez terminada hoy la jornada comicial, el Instituto Nacional Electoral (INE) comenzará a operar el Sistema de Cómputos Distritales de la primera elección del Poder Judicial de la Federación (SCDPJF), para hacer la sumatoria definitiva de los votos emitidos en cada uno de los consejos distritales instalados para este proceso electoral extraordinario a fin de garantizar el conteo íntegro y transparente de todos los sufragios.",729500
494,2025-06-01,En Castilla la Mancha ES (Sitio),Cuenta atrás para la PAU: últimos días de repaso y claves para afrontar el primer examen de 300.000 estudiantes,La cuenta atrás para la Prueba de Acceso a la Universidad (PAU) ha comenzado y los casi 300.000 estudiantes -unos 50.000 en Andalucía- que afrontarán tres o cuatro días de exámenes seguidos están ya en tiempo de descuento.,4000
495,2025-06-01,La Razón ES (Sitio),Cuenta atrás para la PAU: últimos días de repaso y claves para afrontar el primer examen,La cuenta atrás para la Prueba de Acceso a la Universidad (PAU) ha comenzado y los casi 300.000 estudiantes que afrontarán tres o cuatro días de exámenes seguidos están ya en tiempo de descuento.,4000
496,2025-06-01,El Sur GRO (sitio),"El INE prevé contar en diez días los votos para la elección de ministros, magistrados y jueces","Ante la complejidad del proceso, el organismo electoral se compromete a un escrutinio íntegro y transparente. Explica que, a diferencia de los comicios ordinarios, no habrá programa de resultados preliminares y el cómputo de sufragios iniciará el mismo domingo",63980
497,2025-06-01,El Portavoz Noticias BC (sitio),Garantizará INE el conteo integro y transparente de todos los votos emitidos en la Jornada Electoral del 1 de junio,"En los cómputos distritales, el Instituto utilizará una herramienta informática para la sumatoria definitiva por distrito.",5000
498,2025-05-31,La Razón On line (Sitio),...Y garantizan conteo íntegro y transparente,El Instituto Nacional Electoral (INE) garantizó un conteo íntegro y transparente de los votos que emitan los ciudadanos este domingo.,56666
499,2025-05-31,La Silla Rota (sitio),Alumno denunciado por violencia de género demanda a la UAM,"En marzo de 2017, una estudiante de la Universidad Autónoma Metropolitana (UAM) Azcapotzalco denunció a un compañero por violación agravada, hostigamiento y acoso, y como medida precautoria, la universidad le prohibió al estudiante denunciado tener contacto con ella dentro del campus.",383000
500,2025-05-31,La Voz de Michoacán MICH (sitio),INE estima hasta 10 días para los resultados de elecciones judiciales,EFE / La Voz de Michoacán,148000
501,2025-05-31,Palabras Claras VE (sitio),¡Transparencia y democracia! INE dará resultados de la elección judicial 10 días después de las votaciones,El Instituto Nacional Electoral (INE) anunció este viernes que el cómputo de votos de las elecciones judiciales del próximo 1 de junio podría extenderse hasta por 10 días.,69100
